periodo;codigo;nome;turma;siape;horario;matricula;nota;situacao
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;1746024-9;4T34 (30/07/2018 - 15/12/2018);20180148783;4.70;REPROVADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1051570-6;4T12 (30/07/2018 - 15/12/2018);20180148783;6.60;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180148809;8.70;APROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180148809;-;DESISTENCIA
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180148809;7.40;APROVADO
2;ECT2104;QUÍMICA GERAL;04A;1255011-8,2275848-0;7M12  25N34 (30/07/2018 - 22/12/2018);20180148809;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180148809;-;DESISTENCIA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180148809;-;DESISTENCIA
2;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356T12 (30/07/2018 - 05/10/2018);20180148827;-;DESISTENCIA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1756325-1;36T34 (30/07/2018 - 15/12/2018);20180148827;-;DESISTENCIA
2;ECT2103;CÁLCULO I;1;1091102-4;2356T12 (08/10/2018 - 15/12/2018);20180148827;-;DESISTENCIA
2;ECT2104;QUÍMICA GERAL;01A;2276334-3;2M12  25T34 (30/07/2018 - 22/12/2018);20180148827;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;1746024-9;4T34 (30/07/2018 - 15/12/2018);20180148827;-;DESISTENCIA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1051570-6;4T12 (30/07/2018 - 15/12/2018);20180148827;-;DESISTENCIA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180148845;-;DESISTENCIA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180148845;-;DESISTENCIA
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180148845;-;DESISTENCIA
2;ECT2104;QUÍMICA GERAL;04A;2275848-0,1255011-8;7M12  25N34 (30/07/2018 - 22/12/2018);20180148845;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180148845;-;DESISTENCIA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180148845;-;DESISTENCIA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180148863;-;DESISTENCIA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180148863;-;DESISTENCIA
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180148863;-;DESISTENCIA
2;ECT2104;QUÍMICA GERAL;04A;1255011-8,2275848-0;7M12  25N34 (30/07/2018 - 22/12/2018);20180148863;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180148863;-;DESISTENCIA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180148863;-;DESISTENCIA
2;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356T12 (30/07/2018 - 05/10/2018);20180148881;-;DESISTENCIA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1756325-1;36T34 (30/07/2018 - 15/12/2018);20180148881;-;DESISTENCIA
2;ECT2103;CÁLCULO I;1;1091102-4;2356T12 (08/10/2018 - 15/12/2018);20180148881;-;DESISTENCIA
2;ECT2104;QUÍMICA GERAL;01A;2276334-3;2M12  25T34 (30/07/2018 - 22/12/2018);20180148881;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;1746024-9;4T34 (30/07/2018 - 15/12/2018);20180148881;-;DESISTENCIA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1051570-6;4T12 (30/07/2018 - 15/12/2018);20180148881;-;DESISTENCIA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180148907;-;DESISTENCIA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180148907;-;DESISTENCIA
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180148907;-;DESISTENCIA
2;ECT2104;QUÍMICA GERAL;04A;1255011-8,2275848-0;7M12  25N34 (30/07/2018 - 22/12/2018);20180148907;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180148907;-;DESISTENCIA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180148907;-;DESISTENCIA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180148925;-;EXCLUIDA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180148925;-;EXCLUIDA
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180148925;-;EXCLUIDA
2;ECT2104;QUÍMICA GERAL;04A;1255011-8,2275848-0;7M12  25N34 (30/07/2018 - 22/12/2018);20180148925;-;CANCELADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180148925;-;CANCELADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180148925;-;CANCELADO
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180148943;-;DESISTENCIA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180148943;-;DESISTENCIA
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180148943;-;DESISTENCIA
2;ECT2104;QUÍMICA GERAL;04A;2275848-0,1255011-8;7M12  25N34 (30/07/2018 - 22/12/2018);20180148943;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180148943;-;DESISTENCIA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180148943;-;DESISTENCIA
2;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356T12 (30/07/2018 - 05/10/2018);20180148961;-;DESISTENCIA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1756325-1;36T34 (30/07/2018 - 15/12/2018);20180148961;-;DESISTENCIA
2;ECT2103;CÁLCULO I;1;1091102-4;2356T12 (08/10/2018 - 15/12/2018);20180148961;-;DESISTENCIA
2;ECT2104;QUÍMICA GERAL;01B;2276334-3;2M34  25T34 (30/07/2018 - 22/12/2018);20180148961;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;1746024-9;4T34 (30/07/2018 - 15/12/2018);20180148961;-;DESISTENCIA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1051570-6;4T12 (30/07/2018 - 15/12/2018);20180148961;-;DESISTENCIA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180148980;9.60;APROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180148980;8.30;APROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180148980;-;TRANCADO
2;ECT2104;QUÍMICA GERAL;04A;2275848-0,1255011-8;7M12  25N34 (30/07/2018 - 22/12/2018);20180148980;5.00;APROVADO POR NOTA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180148980;-;EXCLUIDA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180148980;7.30;APROVADO
2;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356T12 (30/07/2018 - 05/10/2018);20180149000;-;EXCLUIDA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1756325-1;36T34 (30/07/2018 - 15/12/2018);20180149000;-;EXCLUIDA
2;ECT2103;CÁLCULO I;1;1091102-4;2356T12 (08/10/2018 - 15/12/2018);20180149000;-;EXCLUIDA
2;ECT2104;QUÍMICA GERAL;01B;2276334-3;2M34  25T34 (30/07/2018 - 22/12/2018);20180149000;7.70;APROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;1746024-9;4T34 (30/07/2018 - 15/12/2018);20180149000;-;EXCLUIDA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1051570-6;4T12 (30/07/2018 - 15/12/2018);20180149000;-;EXCLUIDA
2;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356T12 (30/07/2018 - 05/10/2018);20180149029;-;DESISTENCIA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1756325-1;36T34 (30/07/2018 - 15/12/2018);20180149029;-;DESISTENCIA
2;ECT2103;CÁLCULO I;1;1091102-4;2356T12 (08/10/2018 - 15/12/2018);20180149029;-;DESISTENCIA
2;ECT2104;QUÍMICA GERAL;01B;2276334-3;2M34  25T34 (30/07/2018 - 22/12/2018);20180149029;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;1746024-9;4T34 (30/07/2018 - 15/12/2018);20180149029;-;DESISTENCIA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1051570-6;4T12 (30/07/2018 - 15/12/2018);20180149029;-;DESISTENCIA
2;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356T12 (30/07/2018 - 05/10/2018);20180149047;-;EXCLUIDA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1756325-1;36T34 (30/07/2018 - 15/12/2018);20180149047;-;EXCLUIDA
2;ECT2103;CÁLCULO I;1;1091102-4;2356T12 (08/10/2018 - 15/12/2018);20180149047;-;EXCLUIDA
2;ECT2104;QUÍMICA GERAL;01B;2276334-3;2M34  25T34 (30/07/2018 - 22/12/2018);20180149047;-;EXCLUIDA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;1746024-9;4T34 (30/07/2018 - 15/12/2018);20180149047;7.60;APROVADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1051570-6;4T12 (30/07/2018 - 15/12/2018);20180149047;-;EXCLUIDA
2;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356T12 (30/07/2018 - 05/10/2018);20180149065;-;CANCELADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1756325-1;36T34 (30/07/2018 - 15/12/2018);20180149065;-;CANCELADO
2;ECT2103;CÁLCULO I;1;1091102-4;2356T12 (08/10/2018 - 15/12/2018);20180149065;-;CANCELADO
2;ECT2104;QUÍMICA GERAL;01B;2276334-3;2M34  25T34 (30/07/2018 - 22/12/2018);20180149065;-;CANCELADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;1746024-9;4T34 (30/07/2018 - 15/12/2018);20180149065;-;CANCELADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1051570-6;4T12 (30/07/2018 - 15/12/2018);20180149065;-;CANCELADO
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180149083;-;EXCLUIDA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180149083;-;DESISTENCIA
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180149083;-;EXCLUIDA
2;ECT2104;QUÍMICA GERAL;04A;2275848-0,1255011-8;7M12  25N34 (30/07/2018 - 22/12/2018);20180149083;-;EXCLUIDA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180149083;-;EXCLUIDA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180149083;-;EXCLUIDA
2;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356T12 (30/07/2018 - 05/10/2018);20180149323;-;EXCLUIDA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1756325-1;36T34 (30/07/2018 - 15/12/2018);20180149323;-;EXCLUIDA
2;ECT2103;CÁLCULO I;1;1091102-4;2356T12 (08/10/2018 - 15/12/2018);20180149323;-;EXCLUIDA
2;ECT2104;QUÍMICA GERAL;01B;2276334-3;2M34  25T34 (30/07/2018 - 22/12/2018);20180149323;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;1746024-9;4T34 (30/07/2018 - 15/12/2018);20180149323;5.00;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1051570-6;4T12 (30/07/2018 - 15/12/2018);20180149323;4.10;REPROVADO
2;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356T12 (30/07/2018 - 05/10/2018);20180151789;-;DESISTENCIA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1756325-1;36T34 (30/07/2018 - 15/12/2018);20180151789;-;DESISTENCIA
2;ECT2103;CÁLCULO I;1;1091102-4;2356T12 (08/10/2018 - 15/12/2018);20180151789;-;DESISTENCIA
2;ECT2104;QUÍMICA GERAL;01B;2276334-3;2M34  25T34 (30/07/2018 - 22/12/2018);20180151789;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;1746024-9;4T34 (30/07/2018 - 15/12/2018);20180151789;-;DESISTENCIA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1051570-6;4T12 (30/07/2018 - 15/12/2018);20180151789;-;DESISTENCIA
2;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356T12 (30/07/2018 - 05/10/2018);20180151822;-;DESISTENCIA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1756325-1;36T34 (30/07/2018 - 15/12/2018);20180151822;-;DESISTENCIA
2;ECT2103;CÁLCULO I;1;1091102-4;2356T12 (08/10/2018 - 15/12/2018);20180151822;-;DESISTENCIA
2;ECT2104;QUÍMICA GERAL;01B;2276334-3;2M34  25T34 (30/07/2018 - 22/12/2018);20180151822;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;1746024-9;4T34 (30/07/2018 - 15/12/2018);20180151822;-;DESISTENCIA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1051570-6;4T12 (30/07/2018 - 15/12/2018);20180151822;-;DESISTENCIA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180151967;-;DESISTENCIA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180151967;-;DESISTENCIA
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180151967;-;DESISTENCIA
2;ECT2104;QUÍMICA GERAL;04A;1255011-8,2275848-0;7M12  25N34 (30/07/2018 - 22/12/2018);20180151967;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180151967;-;DESISTENCIA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180151967;-;DESISTENCIA
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180152169;-;DESISTENCIA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20180152169;-;DESISTENCIA
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180152169;-;DESISTENCIA
2;ECT2104;QUÍMICA GERAL;04A;1255011-8,2275848-0;7M12  25N34 (30/07/2018 - 22/12/2018);20180152169;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;4;3891450-8;4N34 (30/07/2018 - 15/12/2018);20180152169;-;DESISTENCIA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (30/07/2018 - 15/12/2018);20180152169;5.80;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356T12 (30/07/2018 - 05/10/2018);20180110866;8.00;APROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;2998751-4;36T34 (30/07/2018 - 15/12/2018);20180110866;4.60;REPROVADO
2;ECT2103;CÁLCULO I;2;1672787-0;2356T12 (08/10/2018 - 15/12/2018);20180110866;8.20;APROVADO
2;ECT2104;QUÍMICA GERAL;02B;1523912-0;4M12  25T34 (30/07/2018 - 22/12/2018);20180110866;5.40;APROVADO POR NOTA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;2;3030343-7;4T34 (30/07/2018 - 15/12/2018);20180110866;5.50;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;2;3058487-8;4T12 (30/07/2018 - 15/12/2018);20180110866;6.60;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356T12 (30/07/2018 - 05/10/2018);20180040770;0.00;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;2998751-4;36T34 (30/07/2018 - 15/12/2018);20180040770;2.70;REPROVADO
2;ECT2103;CÁLCULO I;2;1672787-0;2356T12 (08/10/2018 - 15/12/2018);20180040770;0.00;REPROVADO
2;ECT2104;QUÍMICA GERAL;02B;1523912-0;4M12  25T34 (30/07/2018 - 22/12/2018);20180040770;1.00;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;2;3030343-7;4T34 (30/07/2018 - 15/12/2018);20180040770;5.90;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;2;3058487-8;4T12 (30/07/2018 - 15/12/2018);20180040770;5.90;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356T12 (30/07/2018 - 05/10/2018);20180094691;8.20;APROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;2998751-4;36T34 (30/07/2018 - 15/12/2018);20180094691;3.00;REPROVADO
2;ECT2103;CÁLCULO I;2;1672787-0;2356T12 (08/10/2018 - 15/12/2018);20180094691;6.80;APROVADO POR NOTA
2;ECT2104;QUÍMICA GERAL;02B;1523912-0;4M12  25T34 (30/07/2018 - 22/12/2018);20180094691;5.10;APROVADO POR NOTA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;2;3030343-7;4T34 (30/07/2018 - 15/12/2018);20180094691;6.70;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;2;3058487-8;4T12 (30/07/2018 - 15/12/2018);20180094691;8.60;APROVADO
2;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356T12 (30/07/2018 - 05/10/2018);20180135079;1.50;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;2998751-4;36T34 (30/07/2018 - 15/12/2018);20180135079;0.70;REPROVADO
2;ECT2103;CÁLCULO I;2;1672787-0;2356T12 (08/10/2018 - 15/12/2018);20180135079;5.60;APROVADO POR NOTA
2;ECT2104;QUÍMICA GERAL;02B;1523912-0;4M12  25T34 (30/07/2018 - 22/12/2018);20180135079;2.10;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;2;3030343-7;4T34 (30/07/2018 - 15/12/2018);20180135079;6.50;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;2;3058487-8;4T12 (30/07/2018 - 15/12/2018);20180135079;2.40;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356T12 (30/07/2018 - 05/10/2018);20180040734;-;CANCELADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;2998751-4;36T34 (30/07/2018 - 15/12/2018);20180040734;-;CANCELADO
2;ECT2103;CÁLCULO I;2;1672787-0;2356T12 (08/10/2018 - 15/12/2018);20180040734;-;CANCELADO
2;ECT2104;QUÍMICA GERAL;02B;1523912-0;4M12  25T34 (30/07/2018 - 22/12/2018);20180040734;-;CANCELADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;2;3030343-7;4T34 (30/07/2018 - 15/12/2018);20180040734;-;CANCELADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;2;3058487-8;4T12 (30/07/2018 - 15/12/2018);20180040734;-;CANCELADO
2;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356T12 (30/07/2018 - 05/10/2018);20180041179;-;EXCLUIDA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;2998751-4;36T34 (30/07/2018 - 15/12/2018);20180041179;-;EXCLUIDA
2;ECT2103;CÁLCULO I;2;1672787-0;2356T12 (08/10/2018 - 15/12/2018);20180041179;-;EXCLUIDA
2;ECT2104;QUÍMICA GERAL;02B;1523912-0;4M12  25T34 (30/07/2018 - 22/12/2018);20180041179;-;EXCLUIDA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;2;3030343-7;4T34 (30/07/2018 - 15/12/2018);20180041179;-;EXCLUIDA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;2;3058487-8;4T12 (30/07/2018 - 15/12/2018);20180041179;2.80;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356T12 (30/07/2018 - 05/10/2018);20180135346;0.00;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;2998751-4;36T34 (30/07/2018 - 15/12/2018);20180135346;1.30;REPROVADO
2;ECT2103;CÁLCULO I;2;1672787-0;2356T12 (08/10/2018 - 15/12/2018);20180135346;1.50;REPROVADO
2;ECT2104;QUÍMICA GERAL;02B;1523912-0;4M12  25T34 (30/07/2018 - 22/12/2018);20180135346;0.90;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;2;3030343-7;4T34 (30/07/2018 - 15/12/2018);20180135346;5.80;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;2;3058487-8;4T12 (30/07/2018 - 15/12/2018);20180135346;5.50;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356T12 (30/07/2018 - 05/10/2018);20180135168;2.20;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;2998751-4;36T34 (30/07/2018 - 15/12/2018);20180135168;0.70;REPROVADO
2;ECT2103;CÁLCULO I;2;1672787-0;2356T12 (08/10/2018 - 15/12/2018);20180135168;5.00;APROVADO POR NOTA
2;ECT2104;QUÍMICA GERAL;02B;1523912-0;4M12  25T34 (30/07/2018 - 22/12/2018);20180135168;-;DESISTENCIA
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;2;3030343-7;4T34 (30/07/2018 - 15/12/2018);20180135168;7.50;APROVADO
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;2;3058487-8;4T12 (30/07/2018 - 15/12/2018);20180135168;5.50;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356T12 (30/07/2018 - 05/10/2018);20180040654;6.00;APROVADO POR NOTA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;2998751-4;36T34 (30/07/2018 - 15/12/2018);20180040654;2.00;REPROVADO
2;ECT2103;CÁLCULO I;2;1672787-0;2356T12 (08/10/2018 - 15/12/2018);20180040654;1.00;REPROVADO
2;ECT2104;QUÍMICA GERAL;02B;1523912-0;4M12  25T34 (30/07/2018 - 22/12/2018);20180040654;1.00;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;2;3030343-7;4T34 (30/07/2018 - 15/12/2018);20180040654;5.00;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;2;3058487-8;4T12 (30/07/2018 - 15/12/2018);20180040654;6.10;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356T12 (30/07/2018 - 05/10/2018);20180095456;0.00;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;2998751-4;36T34 (30/07/2018 - 15/12/2018);20180095456;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2103;CÁLCULO I;2;1672787-0;2356T12 (08/10/2018 - 15/12/2018);20180095456;0.00;REPROVADO
2;ECT2104;QUÍMICA GERAL;02B;1523912-0;4M12  25T34 (30/07/2018 - 22/12/2018);20180095456;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;2;3030343-7;4T34 (30/07/2018 - 15/12/2018);20180095456;6.80;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;2;3058487-8;4T12 (30/07/2018 - 15/12/2018);20180095456;1.50;REPROVADO
2;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356T12 (30/07/2018 - 05/10/2018);20180110660;7.00;APROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;2998751-4;36T34 (30/07/2018 - 15/12/2018);20180110660;4.10;REPROVADO
2;ECT2103;CÁLCULO I;2;1672787-0;2356T12 (08/10/2018 - 15/12/2018);20180110660;5.20;APROVADO POR NOTA
2;ECT2104;QUÍMICA GERAL;02B;1523912-0;4M12  25T34 (30/07/2018 - 22/12/2018);20180110660;3.20;REPROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;2;3030343-7;4T34 (30/07/2018 - 15/12/2018);20180110660;5.80;APROVADO POR NOTA
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;2;3058487-8;4T12 (30/07/2018 - 15/12/2018);20180110660;4.70;REPROVADO
2;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356T12 (30/07/2018 - 05/10/2018);20180135088;0.00;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;2998751-4;36T34 (30/07/2018 - 15/12/2018);20180135088;-;TRANCADO
