periodo,codigo,nome,turma,siape,horario,matricula,nota,situacao
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190003940,-,DESISTENCIA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190003940,-,DESISTENCIA
1,ECT2101,PRÉ-CÁLCULO,4,1674079-5,2356N34 (11/02/2019 - 19/04/2019),20190004007,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,4857669-9,25N12 (11/02/2019 - 29/06/2019),20190004007,-,DESISTENCIA
1,ECT2103,CÁLCULO I,4,1246519-6,2356N34 (22/04/2019 - 29/06/2019),20190004007,-,DESISTENCIA
1,ECT2104,QUÍMICA GERAL,04A,"1481705-7,2275848-0",2T56  36N12 (11/02/2019 - 29/06/2019),20190004007,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,4,3030343-7,4N34 (11/02/2019 - 29/06/2019),20190004007,-,DESISTENCIA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",4,1051570-6,4N12 (11/02/2019 - 29/06/2019),20190004007,-,DESISTENCIA
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20190004043,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25M56 (11/02/2019 - 29/06/2019),20190004043,-,DESISTENCIA
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20190004043,-,DESISTENCIA
1,ECT2104,QUÍMICA GERAL,01A,1523912-0,2M12 36M56 (11/02/2019 - 29/06/2019),20190004043,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190004043,6.80,APROVADO POR NOTA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190004043,5.60,APROVADO POR NOTA
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20190004061,-,EXCLUIDA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25M56 (11/02/2019 - 29/06/2019),20190004061,-,EXCLUIDA
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20190004061,-,EXCLUIDA
1,ECT2104,QUÍMICA GERAL,01A,1523912-0,2M12 36M56 (11/02/2019 - 29/06/2019),20190004061,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190004061,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190004061,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2101,PRÉ-CÁLCULO,4,1674079-5,2356N34 (11/02/2019 - 19/04/2019),20190004080,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,4857669-9,25N12 (11/02/2019 - 29/06/2019),20190004080,-,DESISTENCIA
1,ECT2103,CÁLCULO I,4,1246519-6,2356N34 (22/04/2019 - 29/06/2019),20190004080,-,DESISTENCIA
1,ECT2104,QUÍMICA GERAL,04A,"1481705-7,2275848-0",2T56  36N12 (11/02/2019 - 29/06/2019),20190004080,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,4,3030343-7,4N34 (11/02/2019 - 29/06/2019),20190004080,-,DESISTENCIA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",4,1051570-6,4N12 (11/02/2019 - 29/06/2019),20190004080,-,DESISTENCIA
1,ECT2101,PRÉ-CÁLCULO,4,1674079-5,2356N34 (11/02/2019 - 19/04/2019),20190004105,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,4857669-9,25N12 (11/02/2019 - 29/06/2019),20190004105,-,DESISTENCIA
1,ECT2103,CÁLCULO I,4,1246519-6,2356N34 (22/04/2019 - 29/06/2019),20190004105,-,DESISTENCIA
1,ECT2104,QUÍMICA GERAL,04A,"2275848-0,1481705-7",2T56  36N12 (11/02/2019 - 29/06/2019),20190004105,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,4,3030343-7,4N34 (11/02/2019 - 29/06/2019),20190004105,-,DESISTENCIA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",4,1051570-6,4N12 (11/02/2019 - 29/06/2019),20190004105,-,DESISTENCIA
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20190004123,-,EXCLUIDA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25M56 (11/02/2019 - 29/06/2019),20190004123,-,EXCLUIDA
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20190004123,-,EXCLUIDA
1,ECT2104,QUÍMICA GERAL,01A,1523912-0,2M12 36M56 (11/02/2019 - 29/06/2019),20190004123,6.70,APROVADO POR NOTA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190004123,-,EXCLUIDA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190004123,6.50,APROVADO POR NOTA
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20190004141,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25M56 (11/02/2019 - 29/06/2019),20190004141,-,DESISTENCIA
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20190004141,-,DESISTENCIA
1,ECT2104,QUÍMICA GERAL,01A,1523912-0,2M12 36M56 (11/02/2019 - 29/06/2019),20190004141,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190004141,-,DESISTENCIA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190004141,-,DESISTENCIA
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20190004160,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25M56 (11/02/2019 - 29/06/2019),20190004160,-,DESISTENCIA
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20190004160,-,DESISTENCIA
1,ECT2104,QUÍMICA GERAL,01A,1523912-0,2M12 36M56 (11/02/2019 - 29/06/2019),20190004160,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190004160,-,DESISTENCIA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190004160,-,DESISTENCIA
1,ECT2101,PRÉ-CÁLCULO,4,1674079-5,2356N34 (11/02/2019 - 19/04/2019),20190004188,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,4857669-9,25N12 (11/02/2019 - 29/06/2019),20190004188,-,DESISTENCIA
1,ECT2103,CÁLCULO I,4,1246519-6,2356N34 (22/04/2019 - 29/06/2019),20190004188,-,DESISTENCIA
1,ECT2104,QUÍMICA GERAL,04A,"1481705-7,2275848-0",2T56  36N12 (11/02/2019 - 29/06/2019),20190004188,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,4,3030343-7,4N34 (11/02/2019 - 29/06/2019),20190004188,-,DESISTENCIA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",4,1051570-6,4N12 (11/02/2019 - 29/06/2019),20190004188,-,DESISTENCIA
1,ECT2101,PRÉ-CÁLCULO,4,1674079-5,2356N34 (11/02/2019 - 19/04/2019),20190004203,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,4857669-9,25N12 (11/02/2019 - 29/06/2019),20190004203,-,DESISTENCIA
1,ECT2103,CÁLCULO I,4,1246519-6,2356N34 (22/04/2019 - 29/06/2019),20190004203,-,DESISTENCIA
1,ECT2104,QUÍMICA GERAL,04A,"1481705-7,2275848-0",2T56  36N12 (11/02/2019 - 29/06/2019),20190004203,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,4,3030343-7,4N34 (11/02/2019 - 29/06/2019),20190004203,-,DESISTENCIA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",4,1051570-6,4N12 (11/02/2019 - 29/06/2019),20190004203,-,DESISTENCIA
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20190004240,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25M56 (11/02/2019 - 29/06/2019),20190004240,-,DESISTENCIA
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20190004240,-,DESISTENCIA
1,ECT2104,QUÍMICA GERAL,01B,1523912-0,36M56  2T12 (11/02/2019 - 29/06/2019),20190004240,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190004240,-,DESISTENCIA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190004240,-,DESISTENCIA
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20190004268,-,EXCLUIDA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25M56 (11/02/2019 - 29/06/2019),20190004268,-,EXCLUIDA
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20190004268,-,EXCLUIDA
1,ECT2104,QUÍMICA GERAL,01B,1523912-0,36M56  2T12 (11/02/2019 - 29/06/2019),20190004268,-,EXCLUIDA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190004268,-,EXCLUIDA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190004268,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20190004286,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25M56 (11/02/2019 - 29/06/2019),20190004286,-,DESISTENCIA
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20190004286,-,DESISTENCIA
1,ECT2104,QUÍMICA GERAL,01B,1523912-0,36M56  2T12 (11/02/2019 - 29/06/2019),20190004286,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190004286,-,DESISTENCIA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190004286,-,DESISTENCIA
1,ECT2101,PRÉ-CÁLCULO,4,1674079-5,2356N34 (11/02/2019 - 19/04/2019),20190005603,-,EXCLUIDA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,4857669-9,25N12 (11/02/2019 - 29/06/2019),20190005603,-,EXCLUIDA
1,ECT2103,CÁLCULO I,4,1246519-6,2356N34 (22/04/2019 - 29/06/2019),20190005603,-,EXCLUIDA
1,ECT2104,QUÍMICA GERAL,04A,"2275848-0,1481705-7",2T56  36N12 (11/02/2019 - 29/06/2019),20190005603,-,EXCLUIDA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,4,3030343-7,4N34 (11/02/2019 - 29/06/2019),20190005603,-,EXCLUIDA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",4,1051570-6,4N12 (11/02/2019 - 29/06/2019),20190005603,-,EXCLUIDA
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20190009747,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25M56 (11/02/2019 - 29/06/2019),20190009747,-,DESISTENCIA
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20190009747,-,DESISTENCIA
1,ECT2104,QUÍMICA GERAL,01B,1523912-0,36M56  2T12 (11/02/2019 - 29/06/2019),20190009747,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190009747,-,DESISTENCIA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190009747,-,DESISTENCIA
1,ECT2101,PRÉ-CÁLCULO,4,1674079-5,2356N34 (11/02/2019 - 19/04/2019),20190009809,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,4857669-9,25N12 (11/02/2019 - 29/06/2019),20190009809,-,DESISTENCIA
1,ECT2103,CÁLCULO I,4,1246519-6,2356N34 (22/04/2019 - 29/06/2019),20190009809,-,DESISTENCIA
1,ECT2104,QUÍMICA GERAL,04A,"1481705-7,2275848-0",2T56  36N12 (11/02/2019 - 29/06/2019),20190009809,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,4,3030343-7,4N34 (11/02/2019 - 29/06/2019),20190009809,-,DESISTENCIA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",4,1051570-6,4N12 (11/02/2019 - 29/06/2019),20190009809,-,DESISTENCIA
1,ECT2101,PRÉ-CÁLCULO,4,1674079-5,2356N34 (11/02/2019 - 19/04/2019),20190010004,-,EXCLUIDA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,4857669-9,25N12 (11/02/2019 - 29/06/2019),20190010004,6.20,APROVADO POR NOTA
1,ECT2103,CÁLCULO I,4,1246519-6,2356N34 (22/04/2019 - 29/06/2019),20190010004,6.90,APROVADO POR NOTA
1,ECT2104,QUÍMICA GERAL,04A,"2275848-0,1481705-7",2T56  36N12 (11/02/2019 - 29/06/2019),20190010004,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,4,3030343-7,4N34 (11/02/2019 - 29/06/2019),20190010004,-,EXCLUIDA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",4,1051570-6,4N12 (11/02/2019 - 29/06/2019),20190010004,1.70,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20190010022,1.10,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25M56 (11/02/2019 - 29/06/2019),20190010022,0.00,REPROVADO
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20190010022,-,EXCLUIDA
1,ECT2104,QUÍMICA GERAL,01B,1523912-0,36M56  2T12 (11/02/2019 - 29/06/2019),20190010022,-,EXCLUIDA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190010022,-,EXCLUIDA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190010022,6.60,APROVADO POR NOTA
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20190010229,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25M56 (11/02/2019 - 29/06/2019),20190010229,-,EXCLUIDA
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20190010229,-,EXCLUIDA
1,ECT2104,QUÍMICA GERAL,01B,1523912-0,36M56  2T12 (11/02/2019 - 29/06/2019),20190010229,-,EXCLUIDA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190010229,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190010229,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2101,PRÉ-CÁLCULO,4,1674079-5,2356N34 (11/02/2019 - 19/04/2019),20190010461,-,CANCELADO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,4857669-9,25N12 (11/02/2019 - 29/06/2019),20190010461,-,CANCELADO
1,ECT2103,CÁLCULO I,4,1246519-6,2356N34 (22/04/2019 - 29/06/2019),20190010461,-,CANCELADO
1,ECT2104,QUÍMICA GERAL,04A,"2275848-0,1481705-7",2T56  36N12 (11/02/2019 - 29/06/2019),20190010461,-,CANCELADO
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,4,3030343-7,4N34 (11/02/2019 - 29/06/2019),20190010461,-,CANCELADO
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",4,1051570-6,4N12 (11/02/2019 - 29/06/2019),20190010461,-,CANCELADO
1,ECT2101,PRÉ-CÁLCULO,4,1674079-5,2356N34 (11/02/2019 - 19/04/2019),20190010523,-,EXCLUIDA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,4857669-9,25N12 (11/02/2019 - 29/06/2019),20190010523,-,EXCLUIDA
1,ECT2103,CÁLCULO I,4,1246519-6,2356N34 (22/04/2019 - 29/06/2019),20190010523,-,EXCLUIDA
1,ECT2104,QUÍMICA GERAL,04A,"2275848-0,1481705-7",2T56  36N12 (11/02/2019 - 29/06/2019),20190010523,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,4,3030343-7,4N34 (11/02/2019 - 29/06/2019),20190010523,-,TRANCADO
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",4,1051570-6,4N12 (11/02/2019 - 29/06/2019),20190010523,-,TRANCADO
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20190010621,-,DESISTENCIA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25M56 (11/02/2019 - 29/06/2019),20190010621,-,DESISTENCIA
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20190010621,-,DESISTENCIA
1,ECT2104,QUÍMICA GERAL,01B,1523912-0,36M56  2T12 (11/02/2019 - 29/06/2019),20190010621,-,DESISTENCIA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190010621,-,DESISTENCIA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190010621,-,DESISTENCIA
1,ECT2101,PRÉ-CÁLCULO,1,3550015-0,2356M34 (11/02/2019 - 19/04/2019),20190010668,-,EXCLUIDA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25M56 (11/02/2019 - 29/06/2019),20190010668,-,EXCLUIDA
1,ECT2103,CÁLCULO I,1,1671983-4,2356M34 (22/04/2019 - 29/06/2019),20190010668,-,EXCLUIDA
1,ECT2104,QUÍMICA GERAL,01B,1523912-0,36M56  2T12 (11/02/2019 - 29/06/2019),20190010668,-,EXCLUIDA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4M56 (11/02/2019 - 29/06/2019),20190010668,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190010668,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2101,PRÉ-CÁLCULO,4,1674079-5,2356N34 (11/02/2019 - 19/04/2019),20190010720,-,EXCLUIDA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,4857669-9,25N12 (11/02/2019 - 29/06/2019),20190010720,-,EXCLUIDA
1,ECT2103,CÁLCULO I,4,1246519-6,2356N34 (22/04/2019 - 29/06/2019),20190010720,-,EXCLUIDA
1,ECT2104,QUÍMICA GERAL,04A,"1481705-7,2275848-0",2T56  36N12 (11/02/2019 - 29/06/2019),20190010720,-,EXCLUIDA
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,4,3030343-7,4N34 (11/02/2019 - 29/06/2019),20190010720,6.50,APROVADO POR NOTA
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",4,1051570-6,4N12 (11/02/2019 - 29/06/2019),20190010720,5.50,APROVADO POR NOTA
1,ECT2101,PRÉ-CÁLCULO,4,1674079-5,2356N34 (11/02/2019 - 19/04/2019),20190010846,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,4,4857669-9,25N12 (11/02/2019 - 29/06/2019),20190010846,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2103,CÁLCULO I,4,1246519-6,2356N34 (22/04/2019 - 29/06/2019),20190010846,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2104,QUÍMICA GERAL,04A,"1481705-7,2275848-0",2T56  36N12 (11/02/2019 - 29/06/2019),20190010846,0.00,REPROVADO
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,4,3030343-7,4N34 (11/02/2019 - 29/06/2019),20190010846,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",4,1051570-6,4N12 (11/02/2019 - 29/06/2019),20190010846,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,DEF0062,CONSCIENCIA CORPORAL,2,347060-3,24N12,2013018919,8.20,APROVADO
1,ECT2503,POLÍTICA CIENTÍFICA E TECNOLÓGICA,1,1051570-6,3M3456 (11/02/2019 - 29/06/2019),20170002990,-,TRANCADO
1,CIV1202,GESTÃO AMBIENTAL,1,3064594-0,24M12,20160147680,-,DESISTENCIA
1,DFS0209,EVOLUCAO DO COMPORTAMENTO HUMANO,2,"2316116-9,1350337-7",24T56,2016019731,-,INDEFERIDO
1,ECT2411,CIÊNCIA E TECNOLOGIA DOS MATERIAIS,02D,"3057895-9,1718775-5","46T56 (11/02/2019 - 10/03/2019),  46T56 5T12 (11/03/2019 - 27/04/2019),  46T56 (28/04/2019 - 08/06/2019)",20170040015,1.20,REPROVADO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,05B,1312423-6,3T56  46N12 (11/02/2019 - 15/06/2019),20170036836,-,CANCELADO
1,ECT2103,CÁLCULO I,5,6350665-5,2356N34 (22/04/2019 - 29/06/2019),20170036836,-,CANCELADO
1,DCA0103,ANALISE DE SINAIS E SISTEMAS,2,1149639-0,246T56,20170039776,5.90,APROVADO POR NOTA
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,1879244-0,25N12 (11/02/2019 - 29/06/2019),20170036836,-,CANCELADO
1,ECT2403,FÍSICA EXPERIMENTAL II,01A,1718474-8,2M345 (25/02/2019 - 01/06/2019),20170039776,8.50,APROVADO
1,ECT2412,MECÂNICA DOS SÓLIDOS,3,1752508-1,46M34 (11/02/2019 - 29/06/2019),20170039776,5.50,APROVADO POR NOTA
1,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,3,3891450-8,2T56 (11/02/2019 - 29/06/2019),20180135266,-,DESISTENCIA
1,FPE0087,LÍNGUA BRASILEIRA DE SINAIS - LIBRAS,2,3026619-1,2N1234 (11/02/2019 - 29/06/2019),20180135266,-,INDEFERIDO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,01A,1943220-0,3M34  46T12 (11/02/2019 - 15/06/2019),20180135266,-,INDEFERIDO
1,ECT2101,PRÉ-CÁLCULO,8,3550015-0,24M56 (11/02/2019 - 29/06/2019),20180135266,-,DESISTENCIA
1,ECT2103,CÁLCULO I,3,1091102-4,2356M56 (22/04/2019 - 29/06/2019),20180041295,-,INDEFERIDO
1,ECT2102,VETORES E GEOMETRIA ANALÍTICA,3,2565098-1,25M34 (11/02/2019 - 29/06/2019),20180041295,-,INDEFERIDO
1,ECT2104,QUÍMICA GERAL,03A,3432383-1,36M34  3T12 (11/02/2019 - 29/06/2019),20180041295,-,INDEFERIDO
1,ECT2307,FÍSICA EXPERIMENTAL I,04A,1808127-6,3M345 (25/02/2019 - 01/06/2019),20160142586,5.10,APROVADO POR NOTA
1,ECT2304,INTRODUÇÃO À FÍSICA CLÁSSICA II,1,1648476-4,35M34 (11/02/2019 - 29/06/2019),20190003467,-,INDEFERIDO
1,CIV1205,QUALIDADE DA ÁGUA,1,3057847-9,24M34,20190003823,-,INDEFERIDO
1,CIV1202,GESTÃO AMBIENTAL,1,3064594-0,24M12,20190003823,8.20,APROVADO
1,CAC1103,METEOROLOGIA E CLIMATOLOGIA,2,-,35T12,20190003823,-,DESISTENCIA
1,CIV1105,ECOLOGIA APLICADA À ENGENHARIA AMBIENTAL,1,1177742-9,24T34,20190003823,-,DESISTENCIA
1,ECT2201,CÁLCULO II,1,1680333-9,35T56 (11/02/2019 - 29/06/2019),20170095873,0.00,REPROVADO POR MÉDIA E POR FALTAS
1,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,2,3030343-7,4M56 (11/02/2019 - 29/06/2019),20190003467,0.00,CANCELADO
1,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1051570-6,4M34 (11/02/2019 - 29/06/2019),20190003467,0.00,CANCELADO
1,ECT2205,PRÁTICAS DE LEITURA E ESCRITA II,2,3030343-7,2T56 (11/02/2019 - 29/06/2019),20160142684,-,INDEFERIDO
1,ECT2103,CÁLCULO I,7,2646069-8,35T56 (11/02/2019 - 29/06/2019),20160142684,-,TRANCADO
1,ECT2701,INTERNET DAS COISAS,1,2459504-9,5T12 (11/02/2019 - 29/06/2019),2016019731,-,INDEFERIDO
1,ECT2204,INTRODUÇÃO À FÍSICA CLÁSSICA I,1,2550037-8,35T34 (11/02/2019 - 29/06/2019),2016010576,-,DESISTENCIA
1,ECT2414,ELETRICIDADE APLICADA,02B,1569480-3,"3T3456 5T56 (11/02/2019 - 31/03/2019),  35T56 (01/04/2019 - 15/06/2019)",20170039776,7.30,APROVADO
1,DCA1202,PROGRAMAÇAO AVANÇADA,01A,1279464-5,246M12,20170039776,10.00,APROVADO
1,ECT2203,LÓGICA DE PROGRAMAÇÃO,05D,1312423-6,7T34  46N12 (11/02/2019 - 15/06/2019),20180008174,-,CANCELADO
1,DCA0100,MATEMATICA DISCRETA,1,1149639-0,35M56,20170039776,8.50,APROVADO
