"__v",_id,classificacao,dificuldade,enunciado,enunciadoLatex,likes,oculta,resultados.0._id,resultados.0.entradas.0,resultados.0.entradas.1,resultados.0.entradas.10,resultados.0.entradas.11,resultados.0.entradas.12,resultados.0.entradas.13,resultados.0.entradas.14,resultados.0.entradas.15,resultados.0.entradas.16,resultados.0.entradas.17,resultados.0.entradas.18,resultados.0.entradas.19,resultados.0.entradas.2,resultados.0.entradas.20,resultados.0.entradas.21,resultados.0.entradas.22,resultados.0.entradas.23,resultados.0.entradas.24,resultados.0.entradas.25,resultados.0.entradas.26,resultados.0.entradas.27,resultados.0.entradas.28,resultados.0.entradas.29,resultados.0.entradas.3,resultados.0.entradas.30,resultados.0.entradas.31,resultados.0.entradas.32,resultados.0.entradas.33,resultados.0.entradas.34,resultados.0.entradas.35,resultados.0.entradas.36,resultados.0.entradas.37,resultados.0.entradas.38,resultados.0.entradas.39,resultados.0.entradas.4,resultados.0.entradas.40,resultados.0.entradas.41,resultados.0.entradas.42,resultados.0.entradas.43,resultados.0.entradas.44,resultados.0.entradas.45,resultados.0.entradas.46,resultados.0.entradas.47,resultados.0.entradas.48,resultados.0.entradas.49,resultados.0.entradas.5,resultados.0.entradas.50,resultados.0.entradas.51,resultados.0.entradas.52,resultados.0.entradas.53,resultados.0.entradas.54,resultados.0.entradas.55,resultados.0.entradas.56,resultados.0.entradas.57,resultados.0.entradas.58,resultados.0.entradas.59,resultados.0.entradas.6,resultados.0.entradas.60,resultados.0.entradas.61,resultados.0.entradas.62,resultados.0.entradas.63,resultados.0.entradas.64,resultados.0.entradas.65,resultados.0.entradas.66,resultados.0.entradas.67,resultados.0.entradas.68,resultados.0.entradas.69,resultados.0.entradas.7,resultados.0.entradas.70,resultados.0.entradas.71,resultados.0.entradas.72,resultados.0.entradas.73,resultados.0.entradas.74,resultados.0.entradas.75,resultados.0.entradas.76,resultados.0.entradas.77,resultados.0.entradas.78,resultados.0.entradas.79,resultados.0.entradas.8,resultados.0.entradas.80,resultados.0.entradas.9,resultados.0.saida,resultados.1._id,resultados.1.entradas.0,resultados.1.entradas.1,resultados.1.entradas.10,resultados.1.entradas.11,resultados.1.entradas.12,resultados.1.entradas.13,resultados.1.entradas.14,resultados.1.entradas.15,resultados.1.entradas.16,resultados.1.entradas.17,resultados.1.entradas.18,resultados.1.entradas.19,resultados.1.entradas.2,resultados.1.entradas.20,resultados.1.entradas.21,resultados.1.entradas.22,resultados.1.entradas.23,resultados.1.entradas.24,resultados.1.entradas.25,resultados.1.entradas.26,resultados.1.entradas.27,resultados.1.entradas.28,resultados.1.entradas.29,resultados.1.entradas.3,resultados.1.entradas.30,resultados.1.entradas.31,resultados.1.entradas.32,resultados.1.entradas.33,resultados.1.entradas.34,resultados.1.entradas.35,resultados.1.entradas.36,resultados.1.entradas.37,resultados.1.entradas.38,resultados.1.entradas.39,resultados.1.entradas.4,resultados.1.entradas.40,resultados.1.entradas.41,resultados.1.entradas.42,resultados.1.entradas.43,resultados.1.entradas.44,resultados.1.entradas.45,resultados.1.entradas.46,resultados.1.entradas.47,resultados.1.entradas.48,resultados.1.entradas.49,resultados.1.entradas.5,resultados.1.entradas.50,resultados.1.entradas.51,resultados.1.entradas.52,resultados.1.entradas.53,resultados.1.entradas.54,resultados.1.entradas.55,resultados.1.entradas.56,resultados.1.entradas.57,resultados.1.entradas.58,resultados.1.entradas.59,resultados.1.entradas.6,resultados.1.entradas.60,resultados.1.entradas.61,resultados.1.entradas.62,resultados.1.entradas.63,resultados.1.entradas.64,resultados.1.entradas.65,resultados.1.entradas.66,resultados.1.entradas.67,resultados.1.entradas.68,resultados.1.entradas.69,resultados.1.entradas.7,resultados.1.entradas.70,resultados.1.entradas.71,resultados.1.entradas.72,resultados.1.entradas.73,resultados.1.entradas.74,resultados.1.entradas.75,resultados.1.entradas.76,resultados.1.entradas.77,resultados.1.entradas.78,resultados.1.entradas.79,resultados.1.entradas.8,resultados.1.entradas.80,resultados.1.entradas.9,resultados.1.saida,resultados.2._id,resultados.2.entradas.0,resultados.2.entradas.1,resultados.2.entradas.10,resultados.2.entradas.11,resultados.2.entradas.12,resultados.2.entradas.13,resultados.2.entradas.14,resultados.2.entradas.15,resultados.2.entradas.16,resultados.2.entradas.17,resultados.2.entradas.18,resultados.2.entradas.19,resultados.2.entradas.2,resultados.2.entradas.20,resultados.2.entradas.21,resultados.2.entradas.22,resultados.2.entradas.23,resultados.2.entradas.24,resultados.2.entradas.25,resultados.2.entradas.26,resultados.2.entradas.27,resultados.2.entradas.28,resultados.2.entradas.29,resultados.2.entradas.3,resultados.2.entradas.30,resultados.2.entradas.31,resultados.2.entradas.32,resultados.2.entradas.33,resultados.2.entradas.34,resultados.2.entradas.35,resultados.2.entradas.36,resultados.2.entradas.37,resultados.2.entradas.38,resultados.2.entradas.39,resultados.2.entradas.4,resultados.2.entradas.40,resultados.2.entradas.41,resultados.2.entradas.42,resultados.2.entradas.43,resultados.2.entradas.44,resultados.2.entradas.45,resultados.2.entradas.46,resultados.2.entradas.47,resultados.2.entradas.48,resultados.2.entradas.49,resultados.2.entradas.5,resultados.2.entradas.50,resultados.2.entradas.51,resultados.2.entradas.52,resultados.2.entradas.53,resultados.2.entradas.54,resultados.2.entradas.55,resultados.2.entradas.56,resultados.2.entradas.57,resultados.2.entradas.58,resultados.2.entradas.59,resultados.2.entradas.6,resultados.2.entradas.60,resultados.2.entradas.61,resultados.2.entradas.62,resultados.2.entradas.63,resultados.2.entradas.64,resultados.2.entradas.65,resultados.2.entradas.66,resultados.2.entradas.67,resultados.2.entradas.68,resultados.2.entradas.69,resultados.2.entradas.7,resultados.2.entradas.70,resultados.2.entradas.71,resultados.2.entradas.72,resultados.2.entradas.73,resultados.2.entradas.74,resultados.2.entradas.75,resultados.2.entradas.76,resultados.2.entradas.77,resultados.2.entradas.78,resultados.2.entradas.79,resultados.2.entradas.8,resultados.2.entradas.80,resultados.2.entradas.9,resultados.2.saida,resultados.3._id,resultados.3.entradas.0,resultados.3.entradas.1,resultados.3.entradas.10,resultados.3.entradas.11,resultados.3.entradas.12,resultados.3.entradas.13,resultados.3.entradas.14,resultados.3.entradas.15,resultados.3.entradas.16,resultados.3.entradas.17,resultados.3.entradas.18,resultados.3.entradas.19,resultados.3.entradas.2,resultados.3.entradas.20,resultados.3.entradas.21,resultados.3.entradas.22,resultados.3.entradas.23,resultados.3.entradas.24,resultados.3.entradas.25,resultados.3.entradas.26,resultados.3.entradas.27,resultados.3.entradas.28,resultados.3.entradas.29,resultados.3.entradas.3,resultados.3.entradas.30,resultados.3.entradas.31,resultados.3.entradas.32,resultados.3.entradas.33,resultados.3.entradas.34,resultados.3.entradas.35,resultados.3.entradas.36,resultados.3.entradas.37,resultados.3.entradas.38,resultados.3.entradas.39,resultados.3.entradas.4,resultados.3.entradas.40,resultados.3.entradas.41,resultados.3.entradas.42,resultados.3.entradas.43,resultados.3.entradas.44,resultados.3.entradas.45,resultados.3.entradas.46,resultados.3.entradas.47,resultados.3.entradas.48,resultados.3.entradas.49,resultados.3.entradas.5,resultados.3.entradas.50,resultados.3.entradas.51,resultados.3.entradas.52,resultados.3.entradas.53,resultados.3.entradas.54,resultados.3.entradas.55,resultados.3.entradas.56,resultados.3.entradas.57,resultados.3.entradas.58,resultados.3.entradas.59,resultados.3.entradas.6,resultados.3.entradas.60,resultados.3.entradas.61,resultados.3.entradas.62,resultados.3.entradas.63,resultados.3.entradas.64,resultados.3.entradas.65,resultados.3.entradas.66,resultados.3.entradas.67,resultados.3.entradas.68,resultados.3.entradas.69,resultados.3.entradas.7,resultados.3.entradas.70,resultados.3.entradas.71,resultados.3.entradas.72,resultados.3.entradas.73,resultados.3.entradas.74,resultados.3.entradas.75,resultados.3.entradas.76,resultados.3.entradas.77,resultados.3.entradas.78,resultados.3.entradas.79,resultados.3.entradas.8,resultados.3.entradas.80,resultados.3.entradas.9,resultados.3.saida,resultados.4._id,resultados.4.entradas.0,resultados.4.entradas.1,resultados.4.entradas.10,resultados.4.entradas.11,resultados.4.entradas.12,resultados.4.entradas.13,resultados.4.entradas.14,resultados.4.entradas.15,resultados.4.entradas.16,resultados.4.entradas.17,resultados.4.entradas.18,resultados.4.entradas.19,resultados.4.entradas.2,resultados.4.entradas.20,resultados.4.entradas.3,resultados.4.entradas.4,resultados.4.entradas.5,resultados.4.entradas.6,resultados.4.entradas.7,resultados.4.entradas.8,resultados.4.entradas.9,resultados.4.saida,solucao,tags.0,tags.1,titulo
0,59986ee1aa6c19020665d5ec,Fixação,Muito fácil,"[L2-Q1] Implemente um programa que recebe um número real e calcula: o quadrado do número, caso ele seja um número negativo, ou sua raiz quadrada, caso contrário.",,81,,59986ee1aa6c19020665d5f1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59986ee1aa6c19020665d5f0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59986ee1aa6c19020665d5ef,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,59986ee1aa6c19020665d5ee,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4142135623730951,59986ee1aa6c19020665d5ed,0,,,,,,,,,,,,,,,,,,,,,0,"var n = parseInt(prompt("" ""));

if(n>0)
    alert(Math.sqrt(n));
    
else alert(n*n)",estruturas condicionais,,O quadrado de um número
0,599871e1a9ad3601f087502a,Fixação,Muito fácil,"[L2-Q2] Implemente um programa que recebe um número inteiro e determina se ele é divisível por 6. Seu programa deve imprimir na saída ""Divisivel"" caso positivo, e ""Indivisivel"" caso contrário.",,59,false,59f12842c95d5d7af7d5e298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indivisivel,59f12842c95d5d7af7d5e299,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Divisivel,59f12842c95d5d7af7d5e29a,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indivisivel,59f12842c95d5d7af7d5e29b,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indivisivel,59f12842c95d5d7af7d5e29c,-6,,,,,,,,,,,,,,,,,,,,,Divisivel,"var n = parseInt(prompt(""insira um numero""));

    
    if(n%6 || n==0)
        alert(""Indivisivel"")
    else   alert(""Divisivel"")",estruturas condicionais,,Divisível por 6
0,5998737a54b78701f54e9666,Fixação,Muito fácil,"[L2-Q3] Implemente um programa que identifica se um dado número é menor, igual ou maior que 20 e exibe o resultado na saída.",,56,false,5a2d8eee84fb1d476d48513f,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Igual,5a2d8eee84fb1d476d485140,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Menor,5a2d8eee84fb1d476d485141,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maior,5a2d8eee84fb1d476d485142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Menor,,,,,,,,,,,,,,,,,,,,,,,,"var n = lerInteiro();

    if(n>20)
        alert(""Maior"");
        
    else if(n==20)
             alert(""Igual"");
    else if(n<20)
            alert(""Menor"");",estruturas condicionais,,Comparar com 20
0,5998793aaa6c19020665d5f2,Fixação,Muito fácil,"[L2-Q4] Implemente um programa que recebe três valores inteiros referentes a uma data e a imprime com o mês por extenso. Exemplo de entrada: “10 5 2013”.
Exemplo de saída: “10 de Maio de 2013”.",,56,,5998793aaa6c19020665d5f5,1,2,,,,,,,,,,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 de Fevereiro de 2012,5998793aaa6c19020665d5f4,2,4,,,,,,,,,,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 de Abril de 1998,5998793aaa6c19020665d5f3,7,12,,,,,,,,,,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 de Dezembro de 1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    var dia,mes,ano;

    dia = lerInteiro();
    mes = lerInteiro();
    ano = lerInteiro ();

    if(mes == 1)
        alert(dia + "" de "" + ""Janeiro de "" + ano);
    else if(mes == 2)
        alert(dia + "" de "" + ""Fevereiro de "" + ano);
     else if(mes == 3)
        alert(dia + "" de "" + ""Marco de "" + ano);
    else if(mes == 4)
        alert(dia + "" de "" + ""Abril de "" + ano);
     else if(mes == 5)
        alert(dia + "" de "" + ""Maio de "" + ano);
    else if(mes == 6)
        alert(dia + "" de "" + ""Junho de "" + ano);
     else if(mes == 7)
        alert(dia + "" de "" + ""Julho de "" + ano);
     else if(mes == 8)
        alert(dia + "" de "" + ""Agosto de "" + ano);
     else if(mes == 9)
        alert(dia + "" de "" + ""Setembro de "" + ano);
     else if(mes == 10)
        alert(dia + "" de "" + ""Outubro de "" + ano);
     else if(mes == 11)
        alert(dia + "" de "" + ""Novembro de ""  + ano);
     else if(mes == 12)
        alert(dia + "" de "" + ""Dezembro de "" + ano);  
    
    ",estruturas condicionais,,O mês por extenso
0,59987b6ba9ad3601f0875030,Fixação,Muito fácil,"[L2-Q5] Implemente um programa que recebe o consumo de água de uma residência (em metros cúbicos) e calcula o valor da conta. O preço do metro cúbico de água é dado da seguinte maneira: se a quantidade consumida for de até 20 metros cúbicos, o preço será de 8.50R$, se for maior  que isso, o preço será 11.50R$.",,54,false,5abb92785524bd066927338f,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5R$,5abb92785524bd0669273390,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170R$,5abb92785524bd0669273391,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253R$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"var n= lerInteiro();

    if(n<=20)
        alert(n*8.5+ ""R$"");
    else    alert(n*11.5+ ""R$"");",estruturas condicionais,,Consumo de água de uma residência
0,59987cdfa9ad3601f0875034,Fixação,Médio,"[L2-Q6]  Implemente um programa que recebe três números (a, b e c) e determina se o terceiro número (c) está no intervalo fechado dos outros dois.
O programa deve exibir a mensagem ""Pertence"" ou ""Nao pertence"" como resultado.",,63,false,59f1287ec95d5d7af7d5e29d,1,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nao pertence,59f1287ec95d5d7af7d5e29e,1,3,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pertence,59f1287ec95d5d7af7d5e29f,-10,10,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pertence,59f1287ec95d5d7af7d5e2a0,10,-10,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pertence,59f1287ec95d5d7af7d5e2a1,3,6,,,,,,,,,,,7,,,,,,,,,Nao pertence,"    var a,b,c;
    
    a= lerInteiro();
    b=lerInteiro();
    c= lerInteiro();
    
    if(a<b){
        if(a<=c && b>=c)
            alert(""Pertence"");
        else
        
            alert(""Nao pertence"");
    }
    else{
        
        if(a>=c && b<=c)
            alert(""Pertence"");
        else
        
            alert(""Nao pertence"");
        
        
        
    }",estruturas condicionais,,Intervalo fechado
0,599a32d6d9b4c2079007acb4,Complementar,Muito fácil,"[L2-Q7] Implemente um programa que recebe um valor inteiro e determina se ele é divisível por 3, por 4 e por 5 ao mesmo tempo.
 O programa deve exibir a mensagem ""Eh divisivel"" para o caso positivo e ""Nao eh divisivel"" para o caso negativo.",,87,false,59c6b356989d8a0f982aa3aa,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eh divisivel,59c6b356989d8a0f982aa3a9,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eh divisivel,59c6b356989d8a0f982aa3a8,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eh divisivel,59c6b356989d8a0f982aa3a7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nao eh divisivel,59c6b356989d8a0f982aa3a6,10,,,,,,,,,,,,,,,,,,,,,Nao eh divisivel,"x = lerInteiro(); 
if ( x % 3 === 0 && x % 4 === 0 && x % 5 === 0 )
    escreva(""Eh divisivel"")
else
    escreva(""Nao eh divisivel"")",,,"Divisível por 3, por 4 e por 5"
0,599ad39ed9b4c2079007acb8,Fixação,Muito fácil,"[L2-Q11] Implemente um programa que calcula e mostra as raízes de uma equação do segundo grau, do tipo ax^2 + bx + c = 0. O programa deve pedir que o usuário forneça os coeficientes a, b, e c, que podem ser números reais,  calcular e imprimir o número correto de raízes distintas. Lembre-se que a equação pode ter 2 raízes, 1 raiz, ou nenhuma raiz.
Para 2 raízes, o programa deve imprimir: ""X1: raiz e X2: raiz2""
Para 1 raiz, o programa deve imprimir: ""X: raiz1
Para nenhuma raiz o programa deve imprimit: ""Nenhuma raiz""",,81,false,59f128e4de4fbe7b19d3a067,1,-10,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X1: 6 e X2: 4,59f128e4de4fbe7b19d3a068,1,1,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nenhuma raiz,59f128e4de4fbe7b19d3a069,1,8,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X: -4,59f128e4de4fbe7b19d3a06a,1,0,,,,,,,,,,,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X1: 3 e X2: -3,,,,,,,,,,,,,,,,,,,,,,,,"a = lerReal (""Digite o valor do coeficiente a: "")
b = lerReal (""Digite o valor do coeficiente b: "")
c = lerReal (""Digite o valor do coeficiente c: "")

delta = b*b-4*a*c


if(delta == 0){
    x = (-b)/2*a;
    escreva(""X: ""+x);
}
else if(delta > 0){
    x1 = (-b + Math.sqrt(delta))/2*a;
    x2 = (-b - Math.sqrt(delta))/2*a;
    escreva(""X1: ""+x1+"" e X2: ""+x2);
}
else {
	escreva(""Nenhuma raiz"")
		
}",operadores artitméticos,estruturas condicionais,Equação do segundo grau
0,599ad893d9b4c2079007acbd,Fixação,Muito fácil,"[L2-Q13] Implemente um programa que recebe um número inteiro referente a um ano e indique se ele é bissexto ou não. Os anos bissextos são aqueles múltiplos de 4, mas que não são múltiplos de 100. Todos os anos múltiplos de 400 são anos bissextos.
O programa deve imprimir a mensagem ""Eh bissexto"" caso positivo e ""Nao eh bissexto"" caso contrário.",,70,false,59d7cc5f08837f53801e6e44,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nao eh bissexto,59d7cc5f08837f53801e6e45,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eh bissexto,59d7cc5f08837f53801e6e46,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nao eh bissexto,59d7cc5f08837f53801e6e47,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nao eh bissexto,59d7cc5f08837f53801e6e48,2016,,,,,,,,,,,,,,,,,,,,,Eh bissexto,"ano = lerInteiro(); 

if (ano % 400 == 0  || (ano % 4 == 0 && ano % 100 != 0)) {
    alert(""Eh bissexto"");
}
else
    alert(""Nao eh bissexto"")",estruturas condicionais,operadores lógicos,Ano bissexto
0,599adae4d9b4c2079007acc3,Fixação,Médio,[L2-Q10] Implemente um programa que leia três valores e determine qual o menor deles.,,73,false,59f1292c038aaa7b1efc8701,1,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 eh o menor,59f1292c038aaa7b1efc8702,111,23,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 eh o menor,59f1292c038aaa7b1efc8703,11,25,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 eh o menor,59f1292c038aaa7b1efc8704,10,2,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 eh o menor,59f1292c038aaa7b1efc8705,5,4,,,,,,,,,,,3,,,,,,,,,3 eh o menor,"a = lerInteiro();
b = lerInteiro();
c = lerInteiro();

if (a < b && a < c)
    escreva(a+"" eh o menor"")
if (b < a && b < c)
    escreva(b+"" eh o menor"")
if (c < b && c < a)
    escreva(c+"" eh o menor"")",estruturas condicionais,operadores lógicos,Menor de três
0,599ae054495fac076a06d3ef,Complementar,Médio,"[L2-Q12] Implemente um programa que calcule o Índice de Massa Corporal (IMC) de uma pessoa e indique sua classificação de peso. O programa deve solicitar o peso em quilogramas e a altura em metros. A relação entre IMC e classificação é dado a abaixo: 
Menor que 18,5: Abaixo do peso; 
Maior igual 18,5 e menor que 25 :  Peso normal; 
Maior igual 25,0 e menor que 30: Sobrepeso;
Maior Igual à 30: Obesidade.",,84,,599ae054495fac076a06d3f3,50,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abaixo do peso,599ae054495fac076a06d3f2,60,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peso normal,599ae054495fac076a06d3f1,80,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sobrepeso,599ae054495fac076a06d3f0,90,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Obesidade,,,,,,,,,,,,,,,,,,,,,,,,"peso = lerReal();
altura = lerReal(); 

imc = peso/(altura*altura); 

if (imc < 18.5 ) 
    escreva(""Abaixo do peso"");
else if ( imc < 25) 
    escreva(""Peso normal""); 
else if ( imc < 30 ) 
    escreva(""Sobrepeso""); 
else 
    escreva(""Obesidade""); 
",estruturas condicionais,,Índice de Massa Corporal (IMC)  II
0,599c7401f3b5c20e93bcb46c,Fixação,Muito fácil,"[L2-Q9] Implemente um programa que recebe uma quantia (em reais) referente ao valor depositado em uma conta e calcula o rendimento recebido em um ano por essa quantia.
O banco paga 4% para depósitos até R$1000,00;
 4.5% para depósitos até R$5000,00;
 E 5% para depósitos a partir de R$5000,00.",,38,false,59f12957c95d5d7af7d5e2a3,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rendimento: 40,59f12957c95d5d7af7d5e2a4,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rendimento: 225,59f12957c95d5d7af7d5e2a5,5001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rendimento: 250.05,59f12957c95d5d7af7d5e2a6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rendimento: 0,,,,,,,,,,,,,,,,,,,,,,,,"var d = lerReal();

    if(d<=1000)
        alert(""Rendimento: ""+d*4/100.0);
    else if(d<=5000)
        alert(""Rendimento: ""+d*4.5/100.0);
    else 
        alert(""Rendimento: ""+d*5/100.0);",estruturas condicionais,,O rendimento recebido em um ano
